price,quantity,timestamp,buy_or_sell,limit_or_market,
120.20000,0.13700000,1527844940.0915,b,l,
120.21000,0.11200000,1527844940.094,b,l,
120.22000,0.12800000,1527844940.0963,b,l,
120.23000,8.13752908,1527844940.0987,b,l,
120.24000,0.23700000,1527844940.1015,b,l,
120.24000,0.11200000,1527844940.104,b,l,
120.25000,0.53447092,1527844940.1071,b,l,
120.22000,1.01951200,1527844989.4265,b,l,
120.03000,10.00000000,1527845003.7084,s,l,
119.94000,10.00000000,1527845011.9185,s,l,
120.02000,1.07237237,1527845030.9773,b,l,
120.02000,43.92762763,1527845052.4596,b,l,
120.20000,0.81267444,1527845207.4163,b,m,
119.89000,22.24271141,1527845276.4279,s,l,
119.88000,22.27606992,1527845276.4309,s,l,
119.61000,11.43300000,1527845291.7856,s,l,
119.56000,8.33000000,1527845314.6556,b,l,
119.56000,5.54700000,1527845317.0799,b,l,
119.62000,19.35000000,1527845324.2125,s,l,
119.53000,55.00000000,1527845324.2182,s,l,
119.53000,10.00000000,1527845324.2219,s,l,
119.53000,6.00000000,1527845324.2253,s,l,
119.53000,16.24420927,1527845324.229,s,l,
119.53000,0.02879073,1527845324.2316,s,l,
119.59000,26.68000000,1527845332.8352,b,l,
119.59000,24.82000000,1527845335.9074,b,l,
119.42000,0.10419170,1527845412.4408,s,m,
119.42000,0.00027020,1527845412.4461,s,m,
119.42000,0.00000070,1527845412.4484,s,m,
119.43000,0.36904648,1527845464.6035,s,m,
119.43000,0.00095352,1527845464.6078,s,m,
119.39000,0.16300000,1527846717.3879,b,l,
119.45000,0.95530000,1527847011.8119,b,l,
119.41000,0.11300000,1527847332.0597,b,l,
119.45000,0.16300000,1527847332.0629,b,l,
119.51000,0.54300000,1527847332.0654,b,l,
119.49000,10.00000000,1527847452.3989,b,l,
119.50000,0.15400000,1527847452.4048,b,l,
119.47000,2.38150000,1527847796.9333,s,l,
119.55000,0.10400000,1527847986.2297,b,l,
119.57000,0.29600000,1527848066.7831,b,l,
119.58000,0.21300000,1527848121.4615,b,l,
119.59000,0.12900000,1527848121.4753,b,l,
119.61000,0.12900000,1527848196.2858,b,l,
119.62000,0.12900000,1527848233.9929,b,l,
119.63000,0.14600000,1527848257.9337,b,l,
119.64000,0.14600000,1527848278.2518,b,l,
119.64000,0.14600000,1527848278.2575,b,l,
119.68000,0.11200000,1527848311.5928,b,l,
119.70000,0.12900000,1527848323.2651,b,l,
119.71000,0.14600000,1527848343.682,b,l,
119.71000,0.12100000,1527848343.6903,b,l,
119.63000,0.99945617,1527849135.8745,b,m,
119.63000,0.00154383,1527849135.8788,b,m,
119.71000,0.58967285,1527849135.8821,b,m,
119.71000,0.00047136,1527849135.8845,b,m,
119.71000,0.00000038,1527849135.8868,b,m,
119.83000,2.70526172,1527849135.8899,b,m,
119.84000,0.70359369,1527849135.8931,b,m,
119.59000,0.10430570,1527849362.2318,b,l,
119.41000,0.10403521,1527849660.6685,s,m,
119.41000,0.00026979,1527849660.673,s,m,
119.41000,0.00000070,1527849660.6748,s,m,
119.45000,7.42180000,1527849728.8293,b,m,
119.45000,3.35820000,1527849742.4351,b,l,
119.57000,0.15400000,1527850375.5532,b,l,
119.57000,0.33203203,1527850834.889,b,l,
119.57000,4.66424013,1527850835.8341,b,l,
119.57000,0.00372784,1527850835.8363,b,l,
119.58000,0.16300000,1527850835.839,b,l,
119.59000,0.15400000,1527850835.8418,b,l,
119.60000,0.11200000,1527850835.8446,b,l,
119.64000,0.11200000,1527850835.8471,b,l,
119.56000,0.13700000,1527850837.5692,b,l,
119.65000,0.13700000,1527850837.5751,b,l,
119.55000,0.15400000,1527851190.7769,b,l,
119.58000,0.14600000,1527851190.7808,b,l,
119.62000,0.11200000,1527851190.7838,b,l,
119.48000,8.09000000,1527851704.8899,s,l,
119.64000,0.11200000,1527852175.8291,b,l,
119.69000,0.16200000,1527852296.2612,b,l,
119.73000,0.15400000,1527852296.2663,b,l,
119.74000,0.13700000,1527852296.2687,b,l,
119.75000,0.12900000,1527852296.2711,b,l,
119.76000,0.03220600,1527852296.2735,b,l,
119.76000,0.16379400,1527852887.9692,b,l,
119.16000,2.70600000,1527853757.3365,s,l,
119.12000,15.00000000,1527853801.7701,s,l,
119.10000,2.10908173,1527853922.2497,s,l,
119.03000,15.12301932,1527853923.6876,s,l,
118.95000,1.04744602,1527853923.691,s,l,
118.94000,22.60953466,1527853923.6943,s,l,
118.94000,35.85304802,1527853926.1596,s,l,
118.92000,10.98695198,1527853926.1625,s,l,
118.92000,46.84000000,1527853926.2658,s,l,
118.92000,3.60444220,1527853928.3654,s,l,
118.91000,7.29555780,1527853931.3007,s,l,
118.91000,33.63700000,1527853931.4329,s,l,
118.91000,20.49883638,1527853931.9327,s,l,
118.90000,3.12600000,1527853931.9357,s,l,
118.89000,16.37516362,1527853931.9383,s,l,
118.89000,10.44571490,1527853937.0893,s,l,
118.89000,25.34000000,1527853941.0968,s,l,
118.89000,12.11926186,1527853941.214,s,l,
118.88000,20.00000000,1527853941.7722,s,l,
118.88000,4.78581614,1527853943.3655,s,l,
118.88000,0.77280000,1527853943.3925,s,l,
118.88000,28.03000000,1527853943.4023,s,l,
118.88000,5.88000000,1527853943.4669,s,l,
118.88000,4.81152424,1527853943.9808,s,l,
118.87000,1.09847576,1527853943.9855,s,l,
118.87000,27.38000000,1527853944.2008,s,l,
118.87000,29.48394480,1527853944.3024,s,l,
118.87000,6.31771982,1527853944.7514,s,l,
118.83000,5.61007326,1527853946.3038,s,l,
118.83000,30.57000000,1527853946.4463,s,l,
118.83000,23.00000000,1527853946.7012,s,l,
118.83000,0.98184355,1527853947.6566,s,l,
118.81000,6.39043663,1527853947.6596,s,l,
118.81000,7.01000000,1527853948.1698,s,l,
118.81000,23.25000000,1527853949.2805,s,l,
118.81000,20.00000000,1527853949.9408,s,l,
118.81000,2.27212560,1527853950.7419,s,l,
118.81000,1.23935458,1527853952.8093,s,l,
118.79000,14.76064542,1527853952.8127,s,l,
118.79000,16.08000000,1527853953.5566,s,l,
118.79000,25.44000000,1527853953.7175,s,l,
118.79000,3.88127139,1527853954.0531,s,l,
118.76000,1.68410000,1527853954.4197,s,l,
118.39000,2.70526172,1527853954.4277,s,l,
118.39000,13.23407016,1527853954.4305,s,l,
118.38000,2.37656812,1527853954.4331,s,l,
118.38000,25.66543188,1527853964.4359,s,l,
118.00000,2.52940000,1527853991.7586,s,l,
118.00000,20.35115722,1527853991.7656,s,m,
118.00000,65.11944278,1527853994.0691,s,l,
117.67000,0.15192497,1527854016.5116,s,l,
117.67000,9.49510000,1527854077.6701,b,l,
117.68000,10.00000000,1527854077.6746,b,l,
117.89000,10.00000000,1527854086.5173,b,l,
117.89000,3.68117062,1527854091.7205,s,l,
117.89000,36.40344543,1527854101.9739,s,l,
117.89000,4.91538395,1527854104.3958,s,l,
117.87000,2.70526172,1527854112.7398,b,l,
117.87000,0.59176822,1527854112.744,b,l,
117.87000,0.00047303,1527854112.746,b,l,
117.87000,0.00000038,1527854112.7481,b,l,
117.88000,51.70249665,1527854112.7505,b,l,
117.39000,2.70526172,1527854126.964,s,l,
117.31000,0.51146535,1527854126.9695,s,l,
117.29000,5.25140000,1527854127.7986,b,l,
117.29000,0.41241241,1527854127.8049,b,l,
117.29000,0.41241241,1527854129.6582,b,l,
117.29000,8.51088185,1527854131.0876,b,l,
117.33000,10.00000000,1527854321.9812,b,l,
117.27000,10.00000000,1527854357.2923,b,l,
117.26000,0.25100000,1527854359.3983,b,l,
117.26000,2.45426172,1527854365.3641,b,l,
117.27000,2.54573828,1527854365.3779,b,l,
117.11000,0.98610590,1527854367.4977,s,m,
117.10000,1.00000000,1527854367.5035,s,m,
117.10000,3.00608122,1527854367.5077,s,m,
117.10000,0.00779554,1527854367.5099,s,m,
117.10000,0.00001734,1527854367.512,s,m,
117.27000,7.45426172,1527854370.2038,b,l,
117.27000,6.36739715,1527854375.0358,s,l,
117.27000,1.17834113,1527854383.2052,s,l,
117.10000,11.98610590,1527854400.2459,s,l,
117.02000,0.49900000,1527854441.2215,b,m,
116.89000,14.09726527,1527854446.7356,s,l,
116.69000,18.80597066,1527854446.739,s,l,
116.68000,0.00076407,1527854446.7441,s,l,
116.89000,0.60084224,1527854467.4556,b,l,
116.89000,0.00048029,1527854467.4593,b,l,
116.89000,0.00000038,1527854467.4615,b,l,
116.97000,0.13200000,1527854476.0901,b,l,
116.98000,0.12300000,1527854476.0946,b,l,
116.99000,0.11500000,1527854476.0977,b,l,
116.99000,10.00000000,1527854482.944,b,l,
116.99000,1.84905390,1527854492.2725,b,m,
116.98000,0.13200000,1527854526.4238,b,l,
117.00000,0.16600000,1527854534.3065,b,l,
117.01000,0.15800000,1527854539.3523,b,l,
117.03000,0.20900000,1527854553.1689,b,l,
117.19000,0.16600000,1527854605.9957,b,l,
117.26000,0.20000000,1527854721.1654,b,l,
117.26000,9.80000000,1527854721.1766,b,l,
117.16000,5.00000000,1527854873.9681,s,l,
117.15000,10.00000000,1527854873.9768,s,l,
117.11000,3.19575175,1527854873.9797,s,l,
117.09000,10.00000000,1527854873.9823,s,l,
117.08000,23.78408286,1527854873.9849,s,l,
117.08000,4.20591714,1527854874.2067,s,l,
116.98000,2.70526172,1527854874.2118,s,l,
116.97000,11.43300000,1527854874.2148,s,l,
116.96000,0.58192114,1527854874.2183,s,l,
117.25000,0.16600000,1527855000.15,b,l,
117.27000,0.12300000,1527855000.1621,b,l,
117.28000,0.11500000,1527855000.1654,b,l,
117.24000,0.12300000,1527855193.5623,b,l,
117.15000,10.00000000,1527855261.443,s,l,
117.14000,27.99000000,1527855261.4563,s,l,
117.12000,5.00000000,1527855261.4598,s,l,
117.08000,8.90000000,1527855261.4634,s,l,
117.07000,7.38210175,1527855261.466,s,l,
117.07000,0.01620497,1527855261.469,s,l,
117.07000,0.00003328,1527855261.4711,s,l,
117.27000,0.14900000,1527855276.6477,b,l,
117.27000,10.00000000,1527855276.6632,b,l,
117.16000,2.99980632,1527855319.2017,s,m,
117.26000,0.14900000,1527855519.9485,b,m,
117.27000,0.15700000,1527855519.9554,b,m,
117.29000,0.29400000,1527855519.9601,b,m,
117.30000,0.13200000,1527855519.9635,b,m,
117.31000,0.14900000,1527855519.9666,b,m,
117.32000,0.14000000,1527855519.9696,b,m,
117.33000,0.97900000,1527855519.9725,b,m,
117.30000,2.00000000,1527855535.4684,b,m,
117.26000,0.13200000,1527855540.2698,b,l,
117.24000,0.16600000,1527855595.8193,b,m,
117.24000,0.16600000,1527855595.8282,b,m,
117.25000,0.14000000,1527855595.8308,b,m,
117.26000,0.20800000,1527855595.8332,b,m,
117.29000,0.15700000,1527855595.8358,b,m,
117.30000,0.10600000,1527855595.8386,b,m,
